date_dec,ndec,ADEC,MDEC,md_dec,ndec_fem,ndec_hom,periode,weekday_dec,weekend
,8.89784946236559,2014-2019,1,01-26,2.28494623655914,6.61290322580645,1,,0
,9.39784946236559,2014-2019,1,01-27,2.78494623655914,6.61290322580645,1,,0
,10.5645161290323,2014-2019,1,01-28,2.28494623655914,8.27956989247312,1,,0
,9.56451612903226,2014-2019,1,01-29,2.45161290322581,7.11290322580645,1,,0
,8.56451612903226,2014-2019,1,01-30,2.61827956989247,5.94623655913979,1,,0
,9.06451612903226,2014-2019,1,01-31,2.28494623655914,6.77956989247312,1,,0
,10.1346469622332,2014-2019,2,02-01,2.63279967159278,7.50184729064039,1,,0
,11.1346469622332,2014-2019,2,02-02,2.46613300492611,8.66851395730706,1,,0
,9.13464696223317,2014-2019,2,02-03,2.96613300492611,6.16851395730706,1,,0
,10.3013136288998,2014-2019,2,02-04,2.63279967159278,7.66851395730706,1,,0
,9.63464696223317,2014-2019,2,02-05,2.63279967159278,7.00184729064039,1,,0
,10.6346469622332,2014-2019,2,02-06,3.13279967159278,7.50184729064039,1,,0
,11.1346469622332,2014-2019,2,02-07,2.79946633825944,8.33518062397373,1,,0
,10.1346469622332,2014-2019,2,02-08,2.63279967159278,7.50184729064039,1,,0
,8.30131362889984,2014-2019,2,02-09,1.96613300492611,6.33518062397373,1,,0
,11.8013136288998,2014-2019,2,02-10,3.63279967159278,8.16851395730706,1,,0
,10.1346469622332,2014-2019,2,02-11,2.29946633825944,7.83518062397373,1,,0
,9.30131362889984,2014-2019,2,02-12,2.96613300492611,6.33518062397373,1,,0
,8.80131362889984,2014-2019,2,02-13,2.63279967159278,6.16851395730706,1,,0
,9.4679802955665,2014-2019,2,02-14,2.79946633825944,6.66851395730706,1,,0
,9.13464696223317,2014-2019,2,02-15,2.13279967159278,7.00184729064039,1,,0
,10.4679802955665,2014-2019,2,02-16,3.13279967159278,7.33518062397373,1,,0
,9.30131362889984,2014-2019,2,02-17,2.13279967159278,7.16851395730706,1,,0
,9.30131362889984,2014-2019,2,02-18,2.79946633825944,6.50184729064039,1,,0
,9.30131362889984,2014-2019,2,02-19,2.29946633825944,7.00184729064039,1,,0
,10.3013136288998,2014-2019,2,02-20,2.63279967159278,7.66851395730706,1,,0
,9.9679802955665,2014-2019,2,02-21,2.46613300492611,7.50184729064039,1,,0
,9.63464696223317,2014-2019,2,02-22,3.13279967159278,6.50184729064039,1,,0
,10.3013136288998,2014-2019,2,02-23,3.13279967159278,7.16851395730706,1,,0
,9.30131362889984,2014-2019,2,02-24,2.46613300492611,6.83518062397373,1,,0
,9.63464696223317,2014-2019,2,02-25,2.79946633825944,6.83518062397373,1,,0
,8.13464696223317,2014-2019,2,02-26,1.96613300492611,6.16851395730706,1,,0
,9.80131362889984,2014-2019,2,02-27,2.96613300492611,6.83518062397373,1,,0
,10.4679802955665,2014-2019,2,02-28,2.96613300492611,7.50184729064039,1,,0
,10.3793103448276,2014-2019,2,02-29,2.68965517241379,7.68965517241379,1,,0
,10.0698924731183,2014-2019,3,03-01,3.39784946236559,6.67204301075269,1,,0
,9.90322580645161,2014-2019,3,03-02,2.39784946236559,7.50537634408602,1,,0
,10.2365591397849,2014-2019,3,03-03,2.73118279569893,7.50537634408602,1,,0
,9.90322580645161,2014-2019,3,03-04,3.39784946236559,6.50537634408602,1,,0
,9.40322580645161,2014-2019,3,03-05,2.56451612903226,6.83870967741936,1,,0
,8.90322580645161,2014-2019,3,03-06,2.39784946236559,6.50537634408602,1,,0
,9.56989247311828,2014-2019,3,03-07,2.73118279569893,6.83870967741936,1,,0
,9.56989247311828,2014-2019,3,03-08,2.39784946236559,7.17204301075269,1,,0
,10.0698924731183,2014-2019,3,03-09,2.73118279569893,7.33870967741936,1,,0
,10.5698924731183,2014-2019,3,03-10,3.89784946236559,6.67204301075269,1,,0
,9.90322580645161,2014-2019,3,03-11,2.73118279569893,7.17204301075269,1,,0
,11.4032258064516,2014-2019,3,03-12,2.73118279569893,8.67204301075269,1,,0
,8.40322580645161,2014-2019,3,03-13,2.39784946236559,6.00537634408602,1,,0
,10.5698924731183,2014-2019,3,03-14,3.23118279569893,7.33870967741936,1,,0
,9.73655913978495,2014-2019,3,03-15,2.73118279569893,7.00537634408602,1,,0
,8.56989247311828,2014-2019,3,03-16,2.39784946236559,6.17204301075269,1,,0
,10.9032258064516,2014-2019,3,03-17,3.23118279569893,7.67204301075269,2,,0
,11.0698924731183,2014-2019,3,03-18,2.73118279569893,8.33870967741935,2,,0
,10.7365591397849,2014-2019,3,03-19,3.39784946236559,7.33870967741936,2,,0
,10.0698924731183,2014-2019,3,03-20,2.56451612903226,7.50537634408602,2,,0
,9.73655913978495,2014-2019,3,03-21,3.06451612903226,6.67204301075269,2,,0
,8.73655913978495,2014-2019,3,03-22,2.23118279569893,6.50537634408602,2,,0
,10.7365591397849,2014-2019,3,03-23,2.73118279569893,8.00537634408602,2,,0
,10.9032258064516,2014-2019,3,03-24,2.06451612903226,8.83870967741935,2,,0
,10.7365591397849,2014-2019,3,03-25,2.89784946236559,7.83870967741936,2,,0
,8.56989247311828,2014-2019,3,03-26,2.23118279569893,6.33870967741936,2,,0
,8.23655913978495,2014-2019,3,03-27,2.39784946236559,5.83870967741936,2,,0
,8.73655913978495,2014-2019,3,03-28,2.39784946236559,6.33870967741936,2,,0
,10.7365591397849,2014-2019,3,03-29,2.89784946236559,7.83870967741936,2,,0
,10.4032258064516,2014-2019,3,03-30,2.73118279569893,7.67204301075269,2,,0
,11.2365591397849,2014-2019,3,03-31,2.89784946236559,8.33870967741935,2,,0
,11.3611111111111,2014-2019,4,04-01,3.26111111111111,8.1,2,,0
,9.19444444444444,2014-2019,4,04-02,2.59444444444444,6.6,2,,0
,9.19444444444444,2014-2019,4,04-03,2.42777777777778,6.76666666666667,2,,0
,9.36111111111111,2014-2019,4,04-04,2.76111111111111,6.6,2,,0
,10.3611111111111,2014-2019,4,04-05,2.42777777777778,7.93333333333333,2,,0
,10.5277777777778,2014-2019,4,04-06,3.42777777777778,7.1,2,,0
,9.69444444444444,2014-2019,4,04-07,2.26111111111111,7.43333333333333,2,,0
,10.5277777777778,2014-2019,4,04-08,2.42777777777778,8.1,2,,0
,8.36111111111111,2014-2019,4,04-09,2.09444444444444,6.26666666666667,2,,0
,8.52777777777778,2014-2019,4,04-10,2.42777777777778,6.1,2,,0
,10.6944444444444,2014-2019,4,04-11,3.26111111111111,7.43333333333333,2,,0
,10.0277777777778,2014-2019,4,04-12,2.42777777777778,7.6,2,,0
,9.52777777777778,2014-2019,4,04-13,2.26111111111111,7.26666666666667,2,,0
,9.86111111111111,2014-2019,4,04-14,1.59444444444444,8.26666666666667,2,,0
,10.3611111111111,2014-2019,4,04-15,3.26111111111111,7.1,2,,0
,9.02777777777778,2014-2019,4,04-16,2.09444444444444,6.93333333333333,2,,0
,8.02777777777778,2014-2019,4,04-17,1.92777777777778,6.1,2,,0
,9.36111111111111,2014-2019,4,04-18,2.42777777777778,6.93333333333333,2,,0
,8.36111111111111,2014-2019,4,04-19,1.59444444444444,6.76666666666667,2,,0
,10.3611111111111,2014-2019,4,04-20,2.76111111111111,7.6,2,,0
,9.86111111111111,2014-2019,4,04-21,2.76111111111111,7.1,2,,0
,10.6944444444444,2014-2019,4,04-22,2.76111111111111,7.93333333333333,2,,0
,8.69444444444445,2014-2019,4,04-23,2.26111111111111,6.43333333333333,2,,0
,8.86111111111111,2014-2019,4,04-24,2.76111111111111,6.1,2,,0
,9.19444444444444,2014-2019,4,04-25,2.09444444444444,7.1,2,,0
,10.0277777777778,2014-2019,4,04-26,2.42777777777778,7.6,2,,0
,9.86111111111111,2014-2019,4,04-27,2.59444444444444,7.26666666666667,2,,0
,10.1944444444444,2014-2019,4,04-28,2.76111111111111,7.43333333333333,2,,0
,8.69444444444445,2014-2019,4,04-29,1.76111111111111,6.93333333333333,2,,0
,8.02777777777778,2014-2019,4,04-30,2.09444444444444,5.93333333333333,2,,0
,10.0967741935484,2014-2019,5,05-01,1.79569892473118,8.3010752688172,2,,0
,10.4301075268817,2014-2019,5,05-02,2.46236559139785,7.96774193548387,2,,0
,9.76344086021505,2014-2019,5,05-03,1.62903225806452,8.13440860215054,2,,0
,9.76344086021505,2014-2019,5,05-04,2.96236559139785,6.8010752688172,2,,0
,11.0967741935484,2014-2019,5,05-05,2.62903225806452,8.46774193548387,2,,0
,11.4301075268817,2014-2019,5,05-06,2.96236559139785,8.46774193548387,2,,0
,8.09677419354839,2014-2019,5,05-07,2.12903225806452,5.96774193548387,2,,0
,9.93010752688172,2014-2019,5,05-08,2.29569892473118,7.63440860215054,2,,0
,8.93010752688172,2014-2019,5,05-09,2.29569892473118,6.63440860215054,2,,0
,8.43010752688172,2014-2019,5,05-10,2.29569892473118,6.13440860215054,2,,0
,10.2634408602151,2014-2019,5,05-11,2.96236559139785,7.3010752688172,3,,0
,9.93010752688172,2014-2019,5,05-12,3.12903225806452,6.8010752688172,3,,0
,8.93010752688172,2014-2019,5,05-13,1.96236559139785,6.96774193548387,3,,0
,9.76344086021505,2014-2019,5,05-14,2.29569892473118,7.46774193548387,3,,0
,9.76344086021505,2014-2019,5,05-15,2.12903225806452,7.63440860215054,3,,0
,8.76344086021505,2014-2019,5,05-16,2.29569892473118,6.46774193548387,3,,0
,8.76344086021505,2014-2019,5,05-17,2.12903225806452,6.63440860215054,3,,0
,10.9301075268817,2014-2019,5,05-18,2.46236559139785,8.46774193548387,3,,0
,10.4301075268817,2014-2019,5,05-19,2.62903225806452,7.8010752688172,3,,0
,9.09677419354839,2014-2019,5,05-20,2.79569892473118,6.3010752688172,3,,0
,9.59677419354839,2014-2019,5,05-21,2.12903225806452,7.46774193548387,3,,0
,8.43010752688172,2014-2019,5,05-22,2.12903225806452,6.3010752688172,3,,0
,11.0967741935484,2014-2019,5,05-23,2.62903225806452,8.46774193548387,3,,0
,9.59677419354839,2014-2019,5,05-24,2.46236559139785,7.13440860215054,3,,0
,9.59677419354839,2014-2019,5,05-25,2.29569892473118,7.3010752688172,3,,0
,10.9301075268817,2014-2019,5,05-26,2.46236559139785,8.46774193548387,3,,0
,9.26344086021505,2014-2019,5,05-27,2.46236559139785,6.8010752688172,3,,0
,9.93010752688172,2014-2019,5,05-28,2.79569892473118,7.13440860215054,3,,0
,9.43010752688172,2014-2019,5,05-29,2.62903225806452,6.8010752688172,3,,0
,9.43010752688172,2014-2019,5,05-30,2.62903225806452,6.8010752688172,3,,0
,10.2634408602151,2014-2019,5,05-31,2.46236559139785,7.8010752688172,3,,0
,11.4333333333333,2014-2019,6,06-01,3.04444444444444,8.38888888888889,3,,0
,11.9333333333333,2014-2019,6,06-02,3.04444444444444,8.88888888888889,3,,0
,11.7666666666667,2014-2019,6,06-03,2.54444444444444,9.22222222222222,3,,0
,10.4333333333333,2014-2019,6,06-04,2.37777777777778,8.05555555555556,3,,0
,9.76666666666667,2014-2019,6,06-05,2.87777777777778,6.88888888888889,3,,0
,9.1,2014-2019,6,06-06,3.04444444444444,6.05555555555556,3,,0
,10.4333333333333,2014-2019,6,06-07,2.37777777777778,8.05555555555556,3,,0
,9.1,2014-2019,6,06-08,2.54444444444444,6.55555555555556,3,,0
,9.93333333333333,2014-2019,6,06-09,2.21111111111111,7.72222222222222,3,,0
,9.26666666666667,2014-2019,6,06-10,2.71111111111111,6.55555555555556,3,,0
,10.4333333333333,2014-2019,6,06-11,2.87777777777778,7.55555555555556,3,,0
,9.93333333333333,2014-2019,6,06-12,3.37777777777778,6.55555555555556,3,,0
,11.4333333333333,2014-2019,6,06-13,3.37777777777778,8.05555555555556,3,,0
,9.43333333333333,2014-2019,6,06-14,2.21111111111111,7.22222222222222,3,,0
,10.9333333333333,2014-2019,6,06-15,3.21111111111111,7.72222222222222,3,,0
,9.93333333333333,2014-2019,6,06-16,2.54444444444444,7.38888888888889,3,,0
,9.76666666666667,2014-2019,6,06-17,2.71111111111111,7.05555555555556,3,,0
,9.26666666666667,2014-2019,6,06-18,2.37777777777778,6.88888888888889,3,,0
,9.6,2014-2019,6,06-19,2.71111111111111,6.88888888888889,3,,0
,9.6,2014-2019,6,06-20,3.04444444444444,6.55555555555556,3,,0
,9.93333333333333,2014-2019,6,06-21,3.04444444444444,6.88888888888889,3,,0
,10.6,2014-2019,6,06-22,3.04444444444444,7.55555555555556,3,,0
,11.6,2014-2019,6,06-23,3.21111111111111,8.38888888888889,3,,0
,10.4333333333333,2014-2019,6,06-24,3.04444444444444,7.38888888888889,3,,0
,9.6,2014-2019,6,06-25,2.71111111111111,6.88888888888889,3,,0
,10.7666666666667,2014-2019,6,06-26,3.04444444444444,7.72222222222222,3,,0
,12.1,2014-2019,6,06-27,3.71111111111111,8.38888888888889,3,,0
,11.4333333333333,2014-2019,6,06-28,3.71111111111111,7.72222222222222,3,,0
,10.4333333333333,2014-2019,6,06-29,2.71111111111111,7.72222222222222,3,,0
,11.6,2014-2019,6,06-30,2.71111111111111,8.88888888888889,3,,0
,10.9623655913978,2014-2019,7,07-01,2.31720430107527,8.64516129032258,3,,0
,9.46236559139785,2014-2019,7,07-02,2.6505376344086,6.81182795698925,3,,0
,10.7956989247312,2014-2019,7,07-03,2.81720430107527,7.97849462365591,3,,0
,9.79569892473118,2014-2019,7,07-04,2.31720430107527,7.47849462365591,3,,0
,10.1290322580645,2014-2019,7,07-05,2.81720430107527,7.31182795698925,3,,0
,12.2956989247312,2014-2019,7,07-06,3.31720430107527,8.97849462365591,3,,0
,11.4623655913979,2014-2019,7,07-07,2.81720430107527,8.64516129032258,3,,0
,10.9623655913978,2014-2019,7,07-08,2.6505376344086,8.31182795698925,3,,0
,11.7956989247312,2014-2019,7,07-09,2.81720430107527,8.97849462365591,3,,0
,8.96236559139785,2014-2019,7,07-10,2.6505376344086,6.31182795698925,3,,0
,10.2956989247312,2014-2019,7,07-11,2.48387096774194,7.81182795698925,3,,0
,10.4623655913979,2014-2019,7,07-12,2.81720430107527,7.64516129032258,3,,0
,9.79569892473118,2014-2019,7,07-13,2.6505376344086,7.14516129032258,3,,0
,10.4623655913979,2014-2019,7,07-14,2.81720430107527,7.64516129032258,3,,0
,10.9623655913978,2014-2019,7,07-15,2.31720430107527,8.64516129032258,3,,0
,10.2956989247312,2014-2019,7,07-16,2.48387096774194,7.81182795698925,3,,0
,10.4623655913979,2014-2019,7,07-17,2.1505376344086,8.31182795698925,3,,0
,10.1290322580645,2014-2019,7,07-18,2.81720430107527,7.31182795698925,3,,0
,10.4623655913979,2014-2019,7,07-19,2.6505376344086,7.81182795698925,3,,0
,11.7956989247312,2014-2019,7,07-20,2.81720430107527,8.97849462365591,3,,0
,9.79569892473118,2014-2019,7,07-21,2.48387096774194,7.31182795698925,3,,0
,11.6290322580645,2014-2019,7,07-22,3.31720430107527,8.31182795698925,3,,0
,10.2956989247312,2014-2019,7,07-23,2.98387096774194,7.31182795698925,3,,0
,9.46236559139785,2014-2019,7,07-24,2.31720430107527,7.14516129032258,3,,0
,10.6290322580645,2014-2019,7,07-25,2.48387096774194,8.14516129032258,3,,0
,10.4623655913979,2014-2019,7,07-26,2.48387096774194,7.97849462365591,3,,0
,11.2956989247312,2014-2019,7,07-27,2.98387096774194,8.31182795698925,3,,0
,10.4623655913979,2014-2019,7,07-28,2.1505376344086,8.31182795698925,3,,0
,10.4623655913979,2014-2019,7,07-29,2.1505376344086,8.31182795698925,3,,0
,10.9623655913978,2014-2019,7,07-30,2.81720430107527,8.14516129032258,3,,0
,10.2956989247312,2014-2019,7,07-31,2.48387096774194,7.81182795698925,3,,0
,10.0376344086022,2014-2019,8,08-01,2.35483870967742,7.68279569892473,3,,0
,10.2043010752688,2014-2019,8,08-02,2.68817204301075,7.51612903225807,3,,0
,11.2043010752688,2014-2019,8,08-03,2.02150537634409,9.18279569892473,3,,0
,9.70430107526882,2014-2019,8,08-04,3.18817204301075,6.51612903225807,3,,0
,8.87096774193548,2014-2019,8,08-05,2.68817204301075,6.18279569892473,3,,0
,11.0376344086022,2014-2019,8,08-06,2.68817204301075,8.3494623655914,3,,0
,10.2043010752688,2014-2019,8,08-07,2.68817204301075,7.51612903225807,3,,0
,9.87096774193548,2014-2019,8,08-08,2.18817204301075,7.68279569892473,3,,0
,9.53763440860215,2014-2019,8,08-09,2.68817204301075,6.8494623655914,3,,0
,9.20430107526882,2014-2019,8,08-10,2.02150537634409,7.18279569892473,3,,0
,11.5376344086022,2014-2019,8,08-11,3.02150537634409,8.51612903225806,3,,0
,10.7043010752688,2014-2019,8,08-12,3.18817204301075,7.51612903225807,3,,0
,9.03763440860215,2014-2019,8,08-13,1.85483870967742,7.18279569892473,3,,0
,10.5376344086022,2014-2019,8,08-14,2.68817204301075,7.8494623655914,3,,0
,10.2043010752688,2014-2019,8,08-15,2.68817204301075,7.51612903225807,3,,0
,10.7043010752688,2014-2019,8,08-16,2.35483870967742,8.3494623655914,3,,0
,10.2043010752688,2014-2019,8,08-17,3.18817204301075,7.01612903225807,3,,0
,10.2043010752688,2014-2019,8,08-18,2.52150537634409,7.68279569892473,3,,0
,11.5376344086022,2014-2019,8,08-19,2.68817204301075,8.8494623655914,3,,0
,10.5376344086022,2014-2019,8,08-20,2.85483870967742,7.68279569892473,3,,0
,9.70430107526882,2014-2019,8,08-21,1.85483870967742,7.8494623655914,3,,0
,11.5376344086022,2014-2019,8,08-22,2.35483870967742,9.18279569892473,3,,0
,10.0376344086022,2014-2019,8,08-23,2.02150537634409,8.01612903225806,3,,0
,9.20430107526882,2014-2019,8,08-24,2.52150537634409,6.68279569892473,3,,0
,9.87096774193548,2014-2019,8,08-25,2.18817204301075,7.68279569892473,3,,0
,11.5376344086022,2014-2019,8,08-26,2.68817204301075,8.8494623655914,3,,0
,9.37096774193548,2014-2019,8,08-27,2.35483870967742,7.01612903225807,3,,0
,10.7043010752688,2014-2019,8,08-28,2.52150537634409,8.18279569892473,3,,0
,9.70430107526882,2014-2019,8,08-29,2.52150537634409,7.18279569892473,3,,0
,10.3709677419355,2014-2019,8,08-30,2.35483870967742,8.01612903225806,3,,0
,12.8709677419355,2014-2019,8,08-31,2.35483870967742,10.5161290322581,3,,0
,10.9722222222222,2014-2019,9,09-01,3.17222222222222,7.8,3,,0
,11.3055555555556,2014-2019,9,09-02,3.33888888888889,7.96666666666667,3,,0
,9.63888888888889,2014-2019,9,09-03,2.67222222222222,6.96666666666667,3,,0
,10.8055555555556,2014-2019,9,09-04,2.67222222222222,8.13333333333333,3,,0
,10.1388888888889,2014-2019,9,09-05,2.67222222222222,7.46666666666667,3,,0
,10.1388888888889,2014-2019,9,09-06,2.33888888888889,7.8,3,,0
,11.3055555555556,2014-2019,9,09-07,2.83888888888889,8.46666666666667,3,,0
,10.1388888888889,2014-2019,9,09-08,2.33888888888889,7.8,3,,0
,9.80555555555556,2014-2019,9,09-09,2.67222222222222,7.13333333333333,3,,0
,10.6388888888889,2014-2019,9,09-10,2.67222222222222,7.96666666666667,3,,0
,11.3055555555556,2014-2019,9,09-11,3.33888888888889,7.96666666666667,3,,0
,10.1388888888889,2014-2019,9,09-12,2.83888888888889,7.3,3,,0
,9.97222222222222,2014-2019,9,09-13,2.67222222222222,7.3,3,,0
,11.8055555555556,2014-2019,9,09-14,2.67222222222222,9.13333333333333,3,,0
,10.8055555555556,2014-2019,9,09-15,2.83888888888889,7.96666666666667,3,,0
,11.1388888888889,2014-2019,9,09-16,3.00555555555556,8.13333333333333,3,,0
,9.47222222222222,2014-2019,9,09-17,2.50555555555556,6.96666666666667,3,,0
,10.8055555555556,2014-2019,9,09-18,2.33888888888889,8.46666666666667,3,,0
,9.80555555555556,2014-2019,9,09-19,2.83888888888889,6.96666666666667,3,,0
,10.1388888888889,2014-2019,9,09-20,2.33888888888889,7.8,3,,0
,10.1388888888889,2014-2019,9,09-21,2.50555555555556,7.63333333333333,3,,0
,10.4722222222222,2014-2019,9,09-22,2.17222222222222,8.3,3,,0
,9.13888888888889,2014-2019,9,09-23,2.33888888888889,6.8,3,,0
,9.30555555555556,2014-2019,9,09-24,2.17222222222222,7.13333333333333,3,,0
,9.30555555555556,2014-2019,9,09-25,2.50555555555556,6.8,3,,0
,8.63888888888889,2014-2019,9,09-26,2.17222222222222,6.46666666666667,3,,0
,9.97222222222222,2014-2019,9,09-27,2.50555555555556,7.46666666666667,3,,0
,10.6388888888889,2014-2019,9,09-28,2.33888888888889,8.3,3,,0
,11.6388888888889,2014-2019,9,09-29,3.17222222222222,8.46666666666667,3,,0
,10.6388888888889,2014-2019,9,09-30,3.33888888888889,7.3,3,,0
,10.7849462365591,2014-2019,10,10-01,2.89784946236559,7.88709677419355,3,,0
,8.61827956989247,2014-2019,10,10-02,2.56451612903226,6.05376344086022,3,,0
,10.6182795698925,2014-2019,10,10-03,3.73118279569893,6.88709677419355,3,,0
,8.45161290322581,2014-2019,10,10-04,2.73118279569893,5.72043010752688,3,,0
,9.45161290322581,2014-2019,10,10-05,2.39784946236559,7.05376344086022,3,,0
,11.4516129032258,2014-2019,10,10-06,2.56451612903226,8.88709677419355,3,,0
,9.45161290322581,2014-2019,10,10-07,2.39784946236559,7.05376344086022,3,,0
,8.78494623655914,2014-2019,10,10-08,2.23118279569893,6.55376344086022,3,,0
,9.95161290322581,2014-2019,10,10-09,2.39784946236559,7.55376344086022,3,,0
,11.1182795698925,2014-2019,10,10-10,2.39784946236559,8.72043010752688,3,,0
,9.78494623655914,2014-2019,10,10-11,2.56451612903226,7.22043010752688,3,,0
,12.2849462365591,2014-2019,10,10-12,3.89784946236559,8.38709677419355,3,,0
,10.1182795698925,2014-2019,10,10-13,2.56451612903226,7.55376344086022,3,,0
,10.2849462365591,2014-2019,10,10-14,3.06451612903226,7.22043010752688,3,,0
,10.2849462365591,2014-2019,10,10-15,2.73118279569893,7.55376344086022,3,,0
,9.45161290322581,2014-2019,10,10-16,3.23118279569893,6.22043010752688,3,,0
,9.61827956989247,2014-2019,10,10-17,2.39784946236559,7.22043010752688,3,,0
,10.2849462365591,2014-2019,10,10-18,2.23118279569893,8.05376344086022,3,,0
,10.9516129032258,2014-2019,10,10-19,3.06451612903226,7.88709677419355,3,,0
,11.6182795698925,2014-2019,10,10-20,2.23118279569893,9.38709677419355,3,,0
,10.7849462365591,2014-2019,10,10-21,2.89784946236559,7.88709677419355,3,,0
,10.6182795698925,2014-2019,10,10-22,2.89784946236559,7.72043010752688,3,,0
,9.28494623655914,2014-2019,10,10-23,2.73118279569893,6.55376344086022,3,,0
,10.2849462365591,2014-2019,10,10-24,2.89784946236559,7.38709677419355,3,,0
,10.7849462365591,2014-2019,10,10-25,2.39784946236559,8.38709677419355,3,,0
,10.1182795698925,2014-2019,10,10-26,3.56451612903226,6.55376344086022,3,,0
,10.4516129032258,2014-2019,10,10-27,2.23118279569893,8.22043010752688,3,,0
,10.2849462365591,2014-2019,10,10-28,2.89784946236559,7.38709677419355,3,,0
,9.45161290322581,2014-2019,10,10-29,2.73118279569893,6.72043010752688,3,,0
,10.1182795698925,2014-2019,10,10-30,2.73118279569893,7.38709677419355,4,,0
,7.78494623655914,2014-2019,10,10-31,2.06451612903226,5.72043010752688,4,,0
,11.85,2014-2019,11,11-01,3.16666666666667,8.68333333333333,4,,0
,9.51666666666667,2014-2019,11,11-02,2.66666666666667,6.85,4,,0
,9.51666666666667,2014-2019,11,11-03,3,6.51666666666667,4,,0
,10.0166666666667,2014-2019,11,11-04,2.83333333333333,7.18333333333333,4,,0
,9.51666666666667,2014-2019,11,11-05,2.66666666666667,6.85,4,,0
,9.85,2014-2019,11,11-06,3.16666666666667,6.68333333333333,4,,0
,10.35,2014-2019,11,11-07,2.33333333333333,8.01666666666667,4,,0
,10.1833333333333,2014-2019,11,11-08,2.83333333333333,7.35,4,,0
,9.68333333333333,2014-2019,11,11-09,2.5,7.18333333333333,4,,0
,9.35,2014-2019,11,11-10,2.5,6.85,4,,0
,8.35,2014-2019,11,11-11,2.33333333333333,6.01666666666667,4,,0
,10.85,2014-2019,11,11-12,2.5,8.35,4,,0
,9.51666666666667,2014-2019,11,11-13,2.66666666666667,6.85,4,,0
,9.85,2014-2019,11,11-14,3,6.85,4,,0
,10.0166666666667,2014-2019,11,11-15,3.66666666666667,6.35,4,,0
,9.35,2014-2019,11,11-16,2.83333333333333,6.51666666666667,4,,0
,9.18333333333333,2014-2019,11,11-17,2.66666666666667,6.51666666666667,4,,0
,8.68333333333333,2014-2019,11,11-18,2.5,6.18333333333333,4,,0
,10.1833333333333,2014-2019,11,11-19,2.83333333333333,7.35,4,,0
,8.68333333333333,2014-2019,11,11-20,2.16666666666667,6.51666666666667,4,,0
,8.68333333333333,2014-2019,11,11-21,2.33333333333333,6.35,4,,0
